group,n_spreads,window,long_th,short_th,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
all_6,6,15,2,-8,-0.20860299014626435,-0.21637174105352838,-0.008923365519217463,0.10990875736375223,-0.3639780286738802,-0.024516220255736063,-0.14209964283328158,409
all_6,6,15,2,-9,-0.18317254201289046,-0.18798295767661088,-0.006520603576480655,0.11117788576186127,-0.2741039101101766,-0.02378880174988998,-0.10583257799953594,425
all_6,6,15,2,-10,-0.23735435667981106,-0.24287259701958067,-0.01305628443692286,0.11282905626932199,-0.31444434900680235,-0.041521765228607795,-0.20126202998431386,424
all_6,6,15,2,-11,-0.1927081105256514,-0.1970836799003856,-0.00807236910724951,0.11283322184616384,-0.3213186612407314,-0.025122627724387617,-0.12941618490619577,407
all_6,6,15,2,-12,-0.1636968795500876,-0.16419038956821846,-0.005614222755214615,0.11570325335515198,-0.33931364706499884,-0.01654582066998076,-0.09178055080980652,360
all_6,6,15,3,-1,-0.25748642288625884,-0.2695952938707003,-0.012686031018188992,0.10561007477955081,-0.3183498776716209,-0.039849335300435336,-0.1961227892431504,339
all_6,6,15,3,-2,-0.24979529372723333,-0.26239176336920295,-0.011770123335926308,0.10528701655879184,-0.3269482557422669,-0.03599995757495244,-0.18327559820767692,353
all_6,6,15,3,-3,-0.23127719803287353,-0.24267051034616763,-0.01016075522865334,0.10624732301378599,-0.32540645770257176,-0.03122481127261611,-0.16023194009980946,363
all_6,6,15,3,-4,-0.26844371943113354,-0.28053977175420636,-0.014162895328778902,0.10651956420716023,-0.35845548711112013,-0.03951089002129976,-0.2164383857352128,373
all_6,6,15,3,-5,-0.20502859475923496,-0.2141286580057199,-0.007366878778180097,0.10615310720523667,-0.29614817552192535,-0.02487565140388545,-0.1187677496648123,383
all_6,6,15,3,-6,-0.16477311131742275,-0.17093662113175784,-0.0030876354333413403,0.10604664706196808,-0.26636100942537067,-0.011591919703271877,-0.05150408000542761,394
all_6,6,15,3,-7,-0.14044850592939534,-0.14542114897555808,-0.000605380763905039,0.10642330631023887,-0.27497564466203467,-0.002201579578617214,-0.010301240188582028,397
all_6,6,15,3,-8,-0.21122293272598444,-0.21883142297068156,-0.008741071366539233,0.1084353270610602,-0.3839981743922589,-0.02276331490474775,-0.1393974182425809,415
all_6,6,15,3,-9,-0.2040283422481516,-0.2090204470199176,-0.00858214504885757,0.11041095243130342,-0.3032717958673961,-0.028298526819190484,-0.13703504841718817,428
all_6,6,15,3,-10,-0.25563905922068936,-0.26123848837477953,-0.014757709259722418,0.11191173062225816,-0.32901618909741986,-0.04485405201551569,-0.2244832195770159,426
all_6,6,15,3,-11,-0.24490921798277707,-0.24977461594574016,-0.013455152916996949,0.11157602027485797,-0.35784032990063946,-0.037600996289973806,-0.20676383685814215,409
all_6,6,15,3,-12,-0.20525815955110432,-0.2054276515949676,-0.009940614103497558,0.11430114450230656,-0.35791708129358546,-0.02777351130482554,-0.15703268048190333,361
all_6,6,15,4,-1,-0.30628885773628234,-0.3200221226803873,-0.017606934205531055,0.10522608591789898,-0.3328970447301248,-0.052890028566654174,-0.26195209206316517,347
all_6,6,15,4,-2,-0.2794095644262687,-0.2936115545180013,-0.014710208678382353,0.1049261116799723,-0.31819740208866654,-0.04622982017396646,-0.22384364442176696,359
all_6,6,15,4,-3,-0.26055123864694685,-0.2735055950318701,-0.013105628606458919,0.10588988654750754,-0.31663555796912124,-0.04139026169555157,-0.20194460276592574,369
all_6,6,15,4,-4,-0.2820831251461187,-0.2952853840501672,-0.015546637383618167,0.10639524051145212,-0.35244233295006067,-0.04411115218052154,-0.23503351167279374,378
all_6,6,15,4,-5,-0.2092500550856299,-0.21898954935794906,-0.007813170092366817,0.10615846895810137,-0.29367692227589026,-0.02660464442291742,-0.1255180788662189,386
all_6,6,15,4,-6,-0.1973164619760762,-0.2045564026461277,-0.006557534947407739,0.10616295416796152,-0.263785172191137,-0.024859376639473095,-0.10640077823561855,399
all_6,6,15,4,-7,-0.16077821706146028,-0.16656900038047967,-0.002752294694388646,0.10637417529767641,-0.27243005377305324,-0.010102757226195882,-0.04603370496952097,402
all_6,6,15,4,-8,-0.22691179182280588,-0.23515073675284826,-0.010406985734618401,0.10837745356884171,-0.38399817439225725,-0.02710165419689621,-0.16379680503442684,421
all_6,6,15,4,-9,-0.23064824924056312,-0.2356276080589732,-0.011361108479822746,0.11002200492264058,-0.3008255539508601,-0.03776643416961375,-0.177476237845535,432
all_6,6,15,4,-10,-0.2604866225337153,-0.26558789770951635,-0.015194801293832216,0.11164569980317388,-0.3290161890974179,-0.04618253386107153,-0.23034523255893147,429
all_6,6,15,4,-11,-0.2504354354728219,-0.2548252523159827,-0.01396791553797827,0.11130804321835669,-0.3578403299006395,-0.03903393321221423,-0.21378423792251344,412
all_6,6,15,4,-12,-0.19067051844850186,-0.19085993604771176,-0.008198172697588268,0.11400313894178804,-0.35791708129358474,-0.02290522896520729,-0.13130224823495285,362
all_6,6,15,5,-1,-0.3040419246129795,-0.3170264997080071,-0.017061518232591166,0.10444625557577829,-0.3137185183604466,-0.05438479794485179,-0.25491416035151604,362
all_6,6,15,5,-2,-0.2853255684147083,-0.2995404467752874,-0.01503026887475567,0.10416646294268937,-0.30907065557369956,-0.04863052704520382,-0.22814353718766267,373
all_6,6,15,5,-3,-0.30906238146457005,-0.3240552962007512,-0.01774252347829386,0.1048579638376562,-0.3172257751279697,-0.055930270707468456,-0.26369196733362077,382
all_6,6,15,5,-4,-0.3278079118373886,-0.343186355890023,-0.01980030724157067,0.10516155437363757,-0.3530016240441371,-0.0560912638721882,-0.289627886722272,389
all_6,6,15,5,-5,-0.25230495930060964,-0.26410671839775135,-0.011888797478303625,0.1048882619898221,-0.27263978262530497,-0.04360624617516905,-0.18495104192755352,395
all_6,6,15,5,-6,-0.23097164367145026,-0.2399057336114388,-0.009660174873153071,0.10484149500958953,-0.23683386349191543,-0.04078882441354435,-0.1529405005069564,406
all_6,6,15,5,-7,-0.18017225065147857,-0.1870845431495025,-0.00439473997344586,0.10492458146005622,-0.24579521638544094,-0.017879680646649767,-0.07254608758367809,409
all_6,6,15,5,-8,-0.247020622187898,-0.25654056328703545,-0.012126856076723702,0.10713809354461819,-0.36679217920851653,-0.033061926518966875,-0.18830220577310897,431
all_6,6,15,5,-9,-0.2869229478873414,-0.29266683454197806,-0.017165941532500395,0.10925800277652524,-0.3265430252906723,-0.052568697546732567,-0.25626648819063547,439
all_6,6,15,5,-10,-0.2979092085636543,-0.3036729591617143,-0.01895991931860641,0.1107956869172507,-0.35303321998850923,-0.0537057654778877,-0.2791414740680709,436
all_6,6,15,5,-11,-0.2703552342407321,-0.2746927861181404,-0.015929367521123505,0.11071514082607586,-0.36841309964859026,-0.04323778805997312,-0.24010292025457203,417
all_6,6,15,5,-12,-0.23862188745713608,-0.23791312528002673,-0.013341876098488914,0.11324348793668039,-0.3591251118211908,-0.03715105309909897,-0.20520498760017192,369
all_6,6,15,6,-1,-0.19053344415003193,-0.20113999536887628,-0.004424366308937611,0.10132354148525824,-0.23449537524941833,-0.018867605829034725,-0.07301788441559731,379
all_6,6,15,6,-2,-0.17010095891084226,-0.18044245784315593,-0.002250651999840869,0.10091605429990436,-0.21880505659165875,-0.010286105974420466,-0.03779498287682326,389
all_6,6,15,6,-3,-0.21590587754893,-0.22837692361695708,-0.007088727281910789,0.10166804626089883,-0.2672230721952147,-0.026527377384286097,-0.11453581594874607,395
all_6,6,15,6,-4,-0.23494352875134203,-0.2480058219240535,-0.009135896641300656,0.10204905476390959,-0.2549142276524176,-0.03583910056898706,-0.14523999667306942,402
all_6,6,15,6,-5,-0.21000332005570832,-0.22101100091262965,-0.006652996734746841,0.10218691184118342,-0.2778510187861964,-0.02394447486214278,-0.1078679118969812,407
all_6,6,15,6,-6,-0.11324817563991406,-0.1186586535094418,0.003261628148882423,0.10198053765342878,-0.20233395161864962,0.01612002396429147,0.057259832601938676,410
all_6,6,15,6,-7,-0.06476005179963677,-0.06791048352708835,0.008223859918288223,0.10204746765784446,-0.20785322140391876,0.039565708256726465,0.15032717602265433,413
all_6,6,15,6,-8,-0.1391835004210779,-0.14565725343111574,1.727878184154541e-05,0.10442899407922576,-0.35026485887245123,4.9330617685051494e-05,0.0002954945535789122,438
all_6,6,15,6,-9,-0.18859519110029768,-0.19340044665986758,-0.0058071942998890735,0.10674074545823613,-0.3217517214664542,-0.018048681366556515,-0.09478958301283968,446
all_6,6,15,6,-10,-0.26939486743554253,-0.2753830629912249,-0.015065253194088024,0.10867887974670885,-0.3518864687984307,-0.04281282325384832,-0.2286121766745023,441
all_6,6,15,6,-11,-0.25534711892881967,-0.2598586544824719,-0.013549668915552093,0.10865098294632211,-0.36514345808740223,-0.03710779589623317,-0.20806230727810926,417
all_6,6,15,6,-12,-0.2289005006304777,-0.2284296089618313,-0.011723432534660905,0.11166709519247672,-0.3874122805438716,-0.030260869681784163,-0.18261552818369076,365
all_6,6,15,7,-1,-0.19061236759304528,-0.2001723732861339,-0.0022379124826256147,0.09366935662523433,-0.20806773958577868,-0.010755691810180913,-0.03758488593791509,383
all_6,6,15,7,-2,-0.1809179780790405,-0.19057630077956,-0.001305083647195615,0.09357291915424998,-0.22533216443668924,-0.005791821378267103,-0.022082989926220042,395
all_6,6,15,7,-3,-0.23336228585187002,-0.24472665105172547,-0.006545562844736397,0.09465314330109802,-0.24906000855584792,-0.02628106729253827,-0.10621662108880137,402
all_6,6,15,7,-4,-0.27181948129666406,-0.2840726513794246,-0.010272839384834698,0.09497658273035504,-0.26180185308992293,-0.03923898652201752,-0.16185643761734414,407
all_6,6,15,7,-5,-0.21110377799968671,-0.22027561595495407,-0.0045842860209873715,0.09509430188089031,-0.25117505372395427,-0.01825135877556368,-0.07556069255132813,410
all_6,6,15,7,-6,-0.11516896362056851,-0.11973708300949837,0.004600653666477328,0.09479878344403991,-0.19541431020797873,0.023543074514762348,0.0816494217842898,412
all_6,6,15,7,-7,-0.08769791415687109,-0.09121268762280117,0.007199432392190452,0.09491402426161388,-0.20729839371695774,0.034729803078071386,0.13050400342156165,418
all_6,6,15,7,-8,-0.17666426667351584,-0.18298876460894348,-0.0019823666895592007,0.09752618410186088,-0.34525822617234675,-0.0057416928527276815,-0.03336135458054257,440
all_6,6,15,7,-9,-0.20495432670808722,-0.208115446566184,-0.005353167172539641,0.09957882959205301,-0.2912270523652909,-0.018381421399771183,-0.08769488489422272,449
all_6,6,15,7,-10,-0.29743366320245573,-0.3013396094223331,-0.01533907349352337,0.10179229811613738,-0.32616442889426484,-0.047028652221594504,-0.2322709482578602,444
all_6,6,15,7,-11,-0.29798989423018896,-0.3001453008231389,-0.015358805141700183,0.10170203260576789,-0.3482479275057428,-0.04410307694206424,-0.2325339693241929,420
all_6,6,15,7,-12,-0.2606334358228883,-0.25788629491571746,-0.01279407104790009,0.10499092992846291,-0.3782943150326005,-0.03382041584948885,-0.19762562865461553,368
all_6,6,15,8,-1,-0.31607583798801164,-0.3271643096695748,-0.012051674213630292,0.08908227587039935,-0.23593832423353678,-0.051079765242806795,-0.18724527072619812,408
all_6,6,15,8,-2,-0.29778857462453767,-0.3095178650933547,-0.010401949646295594,0.08898061759044279,-0.24127779966808108,-0.04311192186187563,-0.1637240367252234,417
all_6,6,15,8,-3,-0.3814034802644517,-0.3929292373165973,-0.018482211533162096,0.09058896889157003,-0.29355013859198537,-0.06296100428298931,-0.27311581314331923,424
all_6,6,15,8,-4,-0.4112419707784109,-0.42259890251814963,-0.021242494360575237,0.09081387456541205,-0.3254137948910568,-0.06527840765843032,-0.3072896055796298,427
all_6,6,15,8,-5,-0.370249095997336,-0.3798038182777545,-0.01779403233236032,0.09126103599199124,-0.28181687206352496,-0.06314040817382051,-0.26435191382462186,429
all_6,6,15,8,-6,-0.27591227206604974,-0.2819775733047633,-0.009328382962808912,0.09133581964692734,-0.22857145893567624,-0.04081167004072049,-0.14807482614565948,429
all_6,6,15,8,-7,-0.2692710122757606,-0.2741987412953646,-0.008672675489541981,0.09118275878877768,-0.23693684305662144,-0.03660332170235529,-0.13838149092444108,434
all_6,6,15,8,-8,-0.37163991937364765,-0.3768370757995377,-0.01875058249733985,0.09308429606013237,-0.3805740470666397,-0.04926920961075563,-0.27650677516234445,454
all_6,6,15,8,-9,-0.3243249365631067,-0.32692080701062165,-0.015736617868027603,0.09627661995268025,-0.29541777594889124,-0.05326902830231217,-0.23755384334850627,456
all_6,6,15,8,-10,-0.354647058548497,-0.35564989909136074,-0.019247466591878037,0.09772382362955441,-0.34051885279670513,-0.05652393820135728,-0.28274580065019106,452
all_6,6,15,8,-11,-0.3661962883676022,-0.3639291942331043,-0.020365305040043302,0.09774815398361597,-0.370030888706631,-0.05503677033889294,-0.29659704212929106,432
all_6,6,15,8,-12,-0.37837684321052956,-0.3687026156840399,-0.02309227596929697,0.1010878249857563,-0.39335403516058964,-0.05870608638823136,-0.3293380842949568,370
all_6,6,15,9,-1,-0.268926406992741,-0.28266220221684885,-0.006572348168091269,0.08535333280700322,-0.22581197375118087,-0.029105401537888553,-0.10662858854895718,426
all_6,6,15,9,-2,-0.2836683601155833,-0.2983337575657753,-0.007695073106658512,0.08500739878385466,-0.2261588724912046,-0.03402507724722485,-0.12373656872191396,433
all_6,6,15,9,-3,-0.3082629281112421,-0.3218461679662014,-0.01038950617440082,0.08659977578154657,-0.23194540899354116,-0.04479289423956708,-0.16354421081523807,436
all_6,6,15,9,-4,-0.35578896208540156,-0.3694182223373328,-0.014816648054441273,0.08742903753173444,-0.25019303968927353,-0.059220864308786376,-0.22527611560107053,439
all_6,6,15,9,-5,-0.3131375219391099,-0.3247712964473255,-0.011354625226650317,0.08798191533563336,-0.2377249280883556,-0.04776371295159305,-0.17738400138644184,440
all_6,6,15,9,-6,-0.2153960042141133,-0.22336545224362434,-0.0027838539537015095,0.0878761293977748,-0.18825888422021525,-0.014787370939929214,-0.04654979100914325,433
all_6,6,15,9,-7,-0.23394083365132565,-0.2413847154298956,-0.004540506289843371,0.08828942276692432,-0.2117061604455815,-0.021447209095318207,-0.07486522524975947,438
all_6,6,15,9,-8,-0.2603571950321721,-0.26795080512444575,-0.0073361965085325664,0.08966183652390383,-0.29377361947234143,-0.0249722780476661,-0.11830187068310571,452
all_6,6,15,9,-9,-0.287466833675822,-0.29245141989911333,-0.011013869636577134,0.09304257220041165,-0.3294161802016459,-0.03343451323439911,-0.1725223825941341,460
all_6,6,15,9,-10,-0.357729666434072,-0.36134654563429225,-0.0179937571655594,0.09424921432853457,-0.36290738250824095,-0.04958222960689094,-0.2669055842116015,453
all_6,6,15,9,-11,-0.4022949926767033,-0.4035584672498309,-0.02237034510873559,0.09478404842784317,-0.3960547451507718,-0.056482961970874886,-0.3208128359299739,431
all_6,6,15,9,-12,-0.3338103352400645,-0.3292863013196335,-0.016931459163115337,0.09697765274407458,-0.3770667443232798,-0.04490308259218712,-0.2532266004610585,362
all_6,6,15,10,-1,-0.28799409696048833,-0.2987339830440271,-0.006596483748299575,0.0810290806643754,-0.2461550407474661,-0.026798085175379367,-0.106999648917389,430
all_6,6,15,10,-2,-0.291124691813862,-0.3023813388433935,-0.006855347518837651,0.08104802811112677,-0.25993266664770076,-0.02637355130176475,-0.11097030645530337,435
all_6,6,15,10,-3,-0.36648522883278056,-0.37568526222832005,-0.013658314448011688,0.0827521103088429,-0.28305946416097455,-0.04825245638225426,-0.2095524183067431,437
all_6,6,15,10,-4,-0.43728974481979743,-0.4452638452466975,-0.019904956565085175,0.08369949887826406,-0.3297625339789909,-0.06036148596054067,-0.29092360482795165,443
all_6,6,15,10,-5,-0.4431838939338062,-0.45102455811125425,-0.020683124793506535,0.0842710997723368,-0.32099916311373394,-0.06443357855789253,-0.3004889547416987,444
all_6,6,15,10,-6,-0.33736439849679234,-0.34287691416208727,-0.011881460422271783,0.08420179227722116,-0.22011634386708984,-0.053978092737384464,-0.18484755115690432,438
all_6,6,15,10,-7,-0.36691538210621,-0.37101197274347814,-0.014371187026020804,0.08427720799417165,-0.2514766665039703,-0.05714719868769181,-0.21926442007073688,439
all_6,6,15,10,-8,-0.34402888529869186,-0.34948872691667293,-0.013016593230053775,0.0855731198950075,-0.3299732736154735,-0.039447416717822884,-0.2007125867882772,446
all_6,6,15,10,-9,-0.3282801187718521,-0.3299701912153419,-0.012967595166820445,0.0886962280119103,-0.3324199979670619,-0.039009672240312536,-0.2000338184911823,448
all_6,6,15,10,-10,-0.3283015896328998,-0.3292431972232663,-0.013374763481682428,0.08968092219272282,-0.35607679761034233,-0.03756145744806023,-0.20565786139071895,439
all_6,6,15,10,-11,-0.35517266152257726,-0.3550637652758791,-0.01620911040147799,0.09072980795723111,-0.38107909321814,-0.04253476690257436,-0.24378819610854396,414
all_6,6,15,10,-12,-0.3001177397455455,-0.29652898416946444,-0.012224407936918591,0.09316074356294646,-0.3875172037286055,-0.03154545867718393,-0.1896716978120766,348
all_6,6,15,11,-1,-0.2801725123633219,-0.29199133977351516,-0.004891100629237699,0.0780256401486247,-0.21328700306555853,-0.022932014416904296,-0.08042083166872815,413
all_6,6,15,11,-2,-0.2780197218351689,-0.2904324687071694,-0.004800747896205326,0.07824251086985347,-0.23673505645836304,-0.02027899022656867,-0.07899209165821575,415
all_6,6,15,11,-3,-0.32795997127345794,-0.33916377396769176,-0.009251947942466865,0.07965336754270909,-0.24318220011259858,-0.038045333655929645,-0.14695019575298884,418
all_6,6,15,11,-4,-0.40021965957920885,-0.4105099532868825,-0.015112903059914085,0.08002126519526744,-0.30274876835714604,-0.0499189580255723,-0.2292500491121855,425
all_6,6,15,11,-5,-0.4044730045969931,-0.41306769784644226,-0.01574109475359331,0.0806351565490657,-0.2998755086687585,-0.05249209854940462,-0.2376131405090025,427
all_6,6,15,11,-6,-0.33128792574474264,-0.3369058988614722,-0.010154492331398757,0.08122053102081057,-0.2427233485747459,-0.04183566348695009,-0.16014108108079073,422
all_6,6,15,11,-7,-0.33946675059255593,-0.3443747251846066,-0.010788494341865795,0.08116391830198014,-0.2186999135559093,-0.04933012622845771,-0.1692920654551966,424
all_6,6,15,11,-8,-0.35755903266416605,-0.36292963435744324,-0.012930429729967496,0.08275448804429074,-0.2720380761332288,-0.04753169083446579,-0.1995186052091894,436
all_6,6,15,11,-9,-0.3247649205323836,-0.32752127332533093,-0.011496565941245929,0.08584003591175315,-0.24589131010018703,-0.04675466545182796,-0.17940114916700056,434
